text,type,label,source
En chikku nange bakra msg kalstiya..then had tea/coffee?,sms,legitimate,real
"Cher client, Security alert: unusual login on your Netflix account. Reset: https://apple-id-locked.co/unlock?id=8821",email,phishing,synthetic
"Bonjour, Click to avoid account closure Netflix: http://cihbank-login.online/billing/reactivate",email,phishing,synthetic
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,sms,phishing,real
Shall i get my pouch?,sms,legitimate,real
I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,sms,legitimate,real
"Gosh that , what a pain. Spose I better come then.",sms,legitimate,real
Refund of 250 EUR pending from BNP. Claim within 12h: http://account-update.xyz/account/confirm,sms,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: http://paypa1-secure.com/account/confirm,sms,phishing,synthetic
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,sms,phishing,real
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,sms,phishing,real
S:-)if we have one good partnership going we will take lead:),sms,legitimate,real
Wherre's my boytoy ? :-(,sms,legitimate,real
K actually can you guys meet me at the sunoco on howard? It should be right on the way,sms,legitimate,real
http://paypa1-secure.com/webscr?cmd=login,url,phishing,synthetic
I wish u were here. I feel so alone,sms,legitimate,real
"Are you sure you don't mean ""get here, we made you hold all the weed""",sms,legitimate,real
Ok. She'll be ok. I guess,sms,legitimate,real
Yep get with the program. You're slacking.,sms,legitimate,real
I sent lanre fakeye's Eckankar details to the mail box,sms,legitimate,real
Ya that one is slow as poo,sms,legitimate,real
I'm in office now . I will call you &lt;#&gt; min:),sms,legitimate,real
Security alert: unusual login on your La Poste account. Reset: http://paypa1-secure.com/billing/reactivate,sms,phishing,synthetic
URGENT: votre compte PayPal a ete suspendu. Verifiez ici: http://apple-id-locked.co/account/confirm,sms,phishing,synthetic
URGENT: votre compte La Poste a ete suspendu. Verifiez ici: https://account-update.xyz/account/confirm,sms,phishing,synthetic
Your DHL account is locked. Confirm your identity now: http://apple-id-locked.co,sms,phishing,synthetic
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,sms,legitimate,real
Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,sms,legitimate,real
"Its ok., i just askd did u knw tht no?",sms,legitimate,real
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,sms,legitimate,real
If you r @ home then come down within 5 min,sms,legitimate,real
Be happy there. I will come after noon,sms,legitimate,real
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,sms,phishing,real
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,sms,legitimate,real
Probably gonna swing by in a wee bit,sms,legitimate,real
"Dear, will call Tmorrow.pls accomodate.",sms,legitimate,real
Hi ....My engagement has been fixd on &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,sms,legitimate,real
I'm thinking that chennai forgot to come for auction..,sms,legitimate,real
Having lunch:)you are not in online?why?,sms,legitimate,real
"If we hit it off, you can move in with me :)",sms,legitimate,real
Just wanted to say holy shit you guys weren't kidding about this bud,sms,legitimate,real
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",sms,legitimate,real
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,sms,phishing,real
I will come to ur home now,sms,legitimate,real
Your BNP account is locked. Confirm your identity now: https://192.168.43.12/billing/reactivate,sms,phishing,synthetic
Ü no home work to do meh...,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Orange ou perte du compte: http://account-update.xyz/login/verify,sms,phishing,synthetic
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",sms,legitimate,real
Lol wtf random. Btw is that your lunch break,sms,legitimate,real
"Cher client, تنبيه: تم تعليق حسابك في La Poste. تحقق من هويتك هنا: http://apple-id-locked.co",email,phishing,synthetic
"I didnt get ur full msg..sometext is missing, send it again",sms,legitimate,real
"Bonjour, Your Netflix account is locked. Confirm your identity now: http://bit.ly/3xVq9z/secure/update",email,phishing,synthetic
تنبيه: تم تعليق حسابك في Microsoft. تحقق من هويتك هنا: http://laposte-colis.info/secure/update,sms,phishing,synthetic
Sry da..jst nw only i came to home..,sms,legitimate,real
https://apple-id-locked.co/unlock?id=8821,url,phishing,synthetic
He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,sms,legitimate,real
http://secure-orange-fr.com/secure/update,url,phishing,synthetic
Refund of 250 EUR pending from Microsoft. Claim within 12h: https://apple-id-locked.co/unlock?id=8821,sms,phishing,synthetic
Dernier avertissement: mettez a jour vos infos Chronopost ou perte du compte: https://laposte-colis.info/billing/reactivate,sms,phishing,synthetic
Refund of 250 EUR pending from DHL. Claim within 12h: https://bit.ly/3xVq9z/billing/reactivate,sms,phishing,synthetic
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,sms,phishing,real
Security alert: unusual login on your Attijariwafa account. Reset: https://amaz0n-verify.net,sms,phishing,synthetic
Mine here like all fr china then so noisy.,sms,legitimate,real
"Dear customer, Vous avez gagne un cadeau DHL! Reclamez-le sous 24h: https://apple-id-locked.co/login/verify",email,phishing,synthetic
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,sms,phishing,real
https://apple-id-locked.co/account/confirm,url,phishing,synthetic
Yup ok...,sms,legitimate,real
URGENT: votre compte Netflix a ete suspendu. Verifiez ici: http://cihbank-login.online/secure/update,sms,phishing,synthetic
Did you try making another butt.,sms,legitimate,real
Ill call you evening ill some ideas.,sms,legitimate,real
They are just making it easy to pay back. I have &lt;#&gt; yrs to say but i can pay back earlier. You get?,sms,legitimate,real
Ok ill send you with in &lt;DECIMAL&gt; ok.,sms,legitimate,real
"Cher client, تنبيه: تم تعليق حسابك في CIH Bank. تحقق من هويتك هنا: http://bit.ly/3xVq9z/login/verify",email,phishing,synthetic
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,sms,legitimate,real
I sent you &lt;#&gt; bucks,sms,legitimate,real
Doing my masters. When will you buy a bb cos i have for sale and how's bf,sms,legitimate,real
How much are we getting?,sms,legitimate,real
URGENT: votre compte BNP a ete suspendu. Verifiez ici: https://laposte-colis.info/secure/update,sms,phishing,synthetic
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,sms,phishing,real
Moji just informed me that you saved our lives. Thanks.,sms,legitimate,real
Ok Chinese food on its way. When I get fat you're paying for my lipo.,sms,legitimate,real
"Bonjour, Votre colis est bloque. Payez les frais de douane: http://cihbank-login.online",email,phishing,synthetic
Your Orange account is locked. Confirm your identity now: http://secure-orange-fr.com/secure/update,sms,phishing,synthetic
"Bonjour, Dernier avertissement: mettez a jour vos infos PayPal ou perte du compte: https://secure-orange-fr.com/secure/update",email,phishing,synthetic
"Bonjour, URGENT: votre compte DHL a ete suspendu. Verifiez ici: https://192.168.43.12/webscr?cmd=login",email,phishing,synthetic
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,sms,legitimate,real
Roger that. We‘re probably going to rem in about 20,sms,legitimate,real
Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,sms,legitimate,real
https://netflix-billing.support,url,phishing,synthetic
Votre carte sera debitee de 89.99 EUR. Annulez ici: https://secure-orange-fr.com/account/confirm,sms,phishing,synthetic
Tell me again what your address is,sms,legitimate,real
"Bonjour, URGENT: votre compte DHL a ete suspendu. Verifiez ici: https://cihbank-login.online/account/confirm",email,phishing,synthetic
Ü give me some time to walk there.,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Attijariwafa ou perte du compte: http://amaz0n-verify.net/webscr?cmd=login,sms,phishing,synthetic
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",sms,phishing,real
Apart from the one i told you about yesterday?,sms,legitimate,real
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,sms,phishing,real
What's the significance?,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Amazon ou perte du compte: https://192.168.43.12,sms,phishing,synthetic
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,sms,legitimate,real
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Microsoft ou perte du compte: http://laposte-colis.info/account/confirm,sms,phishing,synthetic
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",sms,phishing,real
Dernier avertissement: mettez a jour vos infos Google ou perte du compte: https://netflix-billing.support,sms,phishing,synthetic
"Bonjour, Refund of 250 EUR pending from Attijariwafa. Claim within 12h: http://secure-orange-fr.com/account/confirm",email,phishing,synthetic
Nope thats fine. I might have a nap tho!,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos La Poste ou perte du compte: http://laposte-colis.info,sms,phishing,synthetic
"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",sms,phishing,real
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,sms,legitimate,real
"Bonjour, Your Orange account is locked. Confirm your identity now: https://bit.ly/3xVq9z/login/verify",email,phishing,synthetic
Dont think so. It turns off like randomlly within 5min of opening,sms,legitimate,real
"My planning usually stops at ""find hella weed, smoke hella weed""",sms,legitimate,real
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,sms,phishing,real
Yup n her fren lor. I'm meeting my fren at 730.,sms,legitimate,real
Was it something u ate?,sms,legitimate,real
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,sms,phishing,real
Security alert: unusual login on your Amazon account. Reset: http://account-update.xyz,sms,phishing,synthetic
HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,sms,legitimate,real
Click to avoid account closure Apple: http://192.168.43.12/login/verify,sms,phishing,synthetic
Yeah I'll try to scrounge something up,sms,legitimate,real
Wot is u up 2 then bitch?,sms,legitimate,real
83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,sms,phishing,real
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",sms,legitimate,real
